1	2510146	
1	2749533	
1	2759336	
1	2749533	
1	2510146	
1	2759336	
1	2749533	
1	2759336	
1	2759336	
1	2510146	
1	2749533	
1	2510146	
1	2510146	
1	2749533	
1	2749533	
1	2510146	
1	2510146	
1	2759336	
1	2749533	
1	2510146	
1	2749533	
1	2749533	
1	2510146	
1	2759336	
1	2749533	
1	2510146	
1	2759336	
1	2759336	
1	2749533	
1	2510146	
1	2510146	
1	2759336	
1	2510146	
1	2759336	
1	2510146	
1	2759336	
1	2510146	
1	2749533	
1	2759336	
1	2510146	
1	2510146	
1	2510146	
2	2749533	
1	2749533	
1	2510146	
1	2749533	
1	2749533	
1	2749533	
1	2759336	
1	2759336	
1	2759336	
1	2759336	
1	2510146	
1	2510146	
1	2749533	
1	2510146	
1	2759336	
1	2749533	
1	2749533	
1	2510146	
1	2510146	
1	2749533	
1	2749533	
1	2749533	
1	2759336	
1	2759336	
1	2510146	
1	2510146	
1	2749533	
1	2510146	
1	2759336	
1	2759336	
1	2759336	
1	2749533	
1	2759336	
1	2759336	
1	2510146	
1	2749533	
1	2759336	
1	2759336	
1	2510146	
1	2759336	
1	2749533	
1	2759336	
1	2510146	
1	2749533	
1	2749533	
1	2759336	
1	2749533	
1	2749533	
1	2510146	
1	2749533	
1	2759336	
1	2749533	
1	2759336	
1	2749533	
1	2749533	
1	2749533	
1	2510146	
1	2510146	
1	2510146	
1	2749533	
1	2510146	
1	2749533	
1	2749533	
1	2749533	
1	2759336	
1	2749533	
1	2749533	
1	2749533	
1	2510146	
1	2749533	
1	2510146	
1	2759336	
1	2749533	
1	2759336	
1	2749533	
1	2510146	
1	2510146	
1	2749533	
2	2759336	
1	2759336	
1	2749533	
1	2510146	
1	2510146	
1	2759336	
1	2759336	
2	2759336	
1	2510146	
1	2759336	
1	2749533	
1	2749533	
1	2759336	
1	2759336	
1	2759336	
1	2749533	
1	2759336	
1	2749533	
1	2749533	
1	2759336	
1	2759336	
1	2759336	
1	2749533	
1	2510146	
1	2759336	
1	2749533	
1	2749533	
1	2749533	
1	2749533	
1	2749533	
2	2749533	
1	2759336	
1	2510146	
1	2759336	
1	2510146	
1	2749533	
1	2759336	
1	2759336	
1	2759336	
1	2749533	
1	2759336	
1	2510146	
1	2759336	
1	2749533	
1	2749533	
1	2510146	
1	2510146	
1	2759336	
1	2749533	
1	2510146	
1	2749533	
1	2749533	
1	2759336	
1	2749533	
1	2510146	
1	2759336	
1	2749533	
1	2749533	
1	2749533	
1	2510146	
1	2749533	
1	2510146	
1	2749533	
1	2749533	
1	2759336	
1	2749533	
1	2749533	
1	2749533	
1	2510146	
1	2749533	
1	2510146	
1	2759336	
1	2759336	
1	2759336	
1	2759336	
1	2749533	
